Using 3 threads
Thread 1 started ...
Thread 2 started ...
C maximal rule for r=a:bc;s=a:bdr; ar,rs,cr,dr
C MOLP problem=06.vlp, minimize
C rows=43, columns=213, objectives=22
I 3286.36] Elapsed: 54:46, vertices: 421, facets final: 28348, pending: 124394, eq: 5115, out: 5412, in: 3490, pool: 109
I 3294.36] Elapsed: 54:54, vertices: 422, facets final: 28398, pending: 119740, eq: 7022, out: 5374, in: 770, pool: 108
I 3301.86] Elapsed: 55:02, vertices: 423, facets final: 28450, pending: 118609, eq: 4200, out: 5286, in: 4207, pool: 107
I 3308.58] Elapsed: 55:09, vertices: 424, facets final: 28492, pending: 114195, eq: 6854, out: 5280, in: 908, pool: 106
I 3317.19] Elapsed: 55:17, vertices: 425, facets final: 28560, pending: 110978, eq: 4097, out: 5005, in: 1856, pool: 106
I 3327.80] Elapsed: 55:28, vertices: 426, facets final: 28605, pending: 108843, eq: 7269, out: 4516, in: 2426, pool: 105
I 3334.85] Elapsed: 55:35, vertices: 427, facets final: 28679, pending: 106397, eq: 4079, out: 4496, in: 2124, pool: 104
I 3341.71] Elapsed: 55:42, vertices: 428, facets final: 28742, pending: 106062, eq: 5970, out: 4496, in: 4224, pool: 103
I 3347.47] Elapsed: 55:47, vertices: 429, facets final: 28803, pending: 103146, eq: 2671, out: 4256, in: 1401, pool: 102
I 3353.84] Elapsed: 55:54, vertices: 430, facets final: 28867, pending: 101746, eq: 9028, out: 4168, in: 2832, pool: 101
I 3359.05] Elapsed: 55:59, vertices: 431, facets final: 28942, pending: 100034, eq: 4174, out: 3699, in: 2062, pool: 99
I 3364.26] Elapsed: 56:04, vertices: 432, facets final: 29012, pending: 96538, eq: 4158, out: 3590, in: 164, pool: 98
I 3369.55] Elapsed: 56:10, vertices: 433, facets final: 29096, pending: 96186, eq: 3894, out: 3578, in: 3310, pool: 97
I 3374.88] Elapsed: 56:15, vertices: 434, facets final: 29175, pending: 94443, eq: 4952, out: 3104, in: 1440
I 3385.70] Elapsed: 56:26, vertices: 436, facets final: 29343, pending: 90467, eq: 2282, out: 3072, in: 1808, pool: 96
I 3391.15] Elapsed: 56:31, vertices: 437, facets final: 29427, pending: 93147, eq: 3015, out: 3083, in: 5847, pool: 95
I 3397.47] Elapsed: 56:37, vertices: 438, facets final: 29498, pending: 93240, eq: 1786, out: 3508, in: 3672, pool: 94
